PATH,FILENAME,SIDE,ANGLE,THROTLE,COMMAND,DATE
./images/7f65e31e-eb86-4c41-af03-f51fa9cd95ed_cent.png,7f65e31e-eb86-4c41-af03-f51fa9cd95ed_cent.png,cent,-0.2,0,l,52:13.3
./images/7f65e31e-eb86-4c41-af03-f51fa9cd95ed_right.png,7f65e31e-eb86-4c41-af03-f51fa9cd95ed_right.png,right,-1,0,l,52:13.3
./images/7f65e31e-eb86-4c41-af03-f51fa9cd95ed_left.png,7f65e31e-eb86-4c41-af03-f51fa9cd95ed_left.png,left,0.6,0,l,52:13.3
./images/46beaf04-df25-4650-ae25-942a949c23af_cent.png,46beaf04-df25-4650-ae25-942a949c23af_cent.png,cent,-0.2,0,l,52:13.6
./images/46beaf04-df25-4650-ae25-942a949c23af_right.png,46beaf04-df25-4650-ae25-942a949c23af_right.png,right,-1,0,l,52:13.6
./images/46beaf04-df25-4650-ae25-942a949c23af_left.png,46beaf04-df25-4650-ae25-942a949c23af_left.png,left,0.6,0,l,52:13.6
./images/b6c8d619-6c17-423d-9b7f-fbfc3537cadc_cent.png,b6c8d619-6c17-423d-9b7f-fbfc3537cadc_cent.png,cent,-0.2,0,l,52:13.9
./images/b6c8d619-6c17-423d-9b7f-fbfc3537cadc_right.png,b6c8d619-6c17-423d-9b7f-fbfc3537cadc_right.png,right,-1,0,l,52:13.9
./images/b6c8d619-6c17-423d-9b7f-fbfc3537cadc_left.png,b6c8d619-6c17-423d-9b7f-fbfc3537cadc_left.png,left,0.6,0,l,52:13.9
./images/684e6718-bb25-43e6-b576-85af9aeec3a8_cent.png,684e6718-bb25-43e6-b576-85af9aeec3a8_cent.png,cent,-0.2,0,l,52:14.2
./images/684e6718-bb25-43e6-b576-85af9aeec3a8_right.png,684e6718-bb25-43e6-b576-85af9aeec3a8_right.png,right,-1,0,l,52:14.2
./images/684e6718-bb25-43e6-b576-85af9aeec3a8_left.png,684e6718-bb25-43e6-b576-85af9aeec3a8_left.png,left,0.6,0,l,52:14.2
./images/81ed8d50-d2fc-4d64-a6d7-930bb6162897_cent.png,81ed8d50-d2fc-4d64-a6d7-930bb6162897_cent.png,cent,-0.2,0,l,52:14.5
./images/81ed8d50-d2fc-4d64-a6d7-930bb6162897_right.png,81ed8d50-d2fc-4d64-a6d7-930bb6162897_right.png,right,-1,0,l,52:14.5
./images/81ed8d50-d2fc-4d64-a6d7-930bb6162897_left.png,81ed8d50-d2fc-4d64-a6d7-930bb6162897_left.png,left,0.6,0,l,52:14.5
./images/2fa75ab7-4491-419a-9447-31cfc1db9613_cent.png,2fa75ab7-4491-419a-9447-31cfc1db9613_cent.png,cent,-0.2,0,l,52:14.8
./images/2fa75ab7-4491-419a-9447-31cfc1db9613_right.png,2fa75ab7-4491-419a-9447-31cfc1db9613_right.png,right,-1,0,l,52:14.8
./images/2fa75ab7-4491-419a-9447-31cfc1db9613_left.png,2fa75ab7-4491-419a-9447-31cfc1db9613_left.png,left,0.6,0,l,52:14.8
./images/d4e8fc33-12dd-4c0e-8db6-5687d91adbc7_cent.png,d4e8fc33-12dd-4c0e-8db6-5687d91adbc7_cent.png,cent,-0.2,0,l,52:15.1
./images/d4e8fc33-12dd-4c0e-8db6-5687d91adbc7_right.png,d4e8fc33-12dd-4c0e-8db6-5687d91adbc7_right.png,right,-1,0,l,52:15.1
./images/d4e8fc33-12dd-4c0e-8db6-5687d91adbc7_left.png,d4e8fc33-12dd-4c0e-8db6-5687d91adbc7_left.png,left,0.6,0,l,52:15.1
./images/3ab3fb6d-9d25-4ec7-ba74-34cf15ae25de_cent.png,3ab3fb6d-9d25-4ec7-ba74-34cf15ae25de_cent.png,cent,-0.2,0,l,52:15.4
./images/3ab3fb6d-9d25-4ec7-ba74-34cf15ae25de_right.png,3ab3fb6d-9d25-4ec7-ba74-34cf15ae25de_right.png,right,-1,0,l,52:15.4
./images/3ab3fb6d-9d25-4ec7-ba74-34cf15ae25de_left.png,3ab3fb6d-9d25-4ec7-ba74-34cf15ae25de_left.png,left,0.6,0,l,52:15.4
./images/3442373a-4694-4f18-817b-dd38a95a4cc0_cent.png,3442373a-4694-4f18-817b-dd38a95a4cc0_cent.png,cent,-0.2,0,l,52:15.7
./images/3442373a-4694-4f18-817b-dd38a95a4cc0_right.png,3442373a-4694-4f18-817b-dd38a95a4cc0_right.png,right,-1,0,l,52:15.7
./images/3442373a-4694-4f18-817b-dd38a95a4cc0_left.png,3442373a-4694-4f18-817b-dd38a95a4cc0_left.png,left,0.6,0,l,52:15.7
./images/9ac392f5-3f89-4f36-a8a0-668276eb79e2_cent.png,9ac392f5-3f89-4f36-a8a0-668276eb79e2_cent.png,cent,-0.2,0,l,52:16.1
./images/9ac392f5-3f89-4f36-a8a0-668276eb79e2_right.png,9ac392f5-3f89-4f36-a8a0-668276eb79e2_right.png,right,-1,0,l,52:16.1
./images/9ac392f5-3f89-4f36-a8a0-668276eb79e2_left.png,9ac392f5-3f89-4f36-a8a0-668276eb79e2_left.png,left,0.6,0,l,52:16.1
./images/082a677a-0285-47d7-b5f8-1eb74bd6c3dc_cent.png,082a677a-0285-47d7-b5f8-1eb74bd6c3dc_cent.png,cent,-0.2,0,l,52:16.4
./images/082a677a-0285-47d7-b5f8-1eb74bd6c3dc_right.png,082a677a-0285-47d7-b5f8-1eb74bd6c3dc_right.png,right,-1,0,l,52:16.4
./images/082a677a-0285-47d7-b5f8-1eb74bd6c3dc_left.png,082a677a-0285-47d7-b5f8-1eb74bd6c3dc_left.png,left,0.6,0,l,52:16.4
./images/2e8f8ddf-92ed-41a6-a5f6-93bf076a6966_cent.png,2e8f8ddf-92ed-41a6-a5f6-93bf076a6966_cent.png,cent,-0.2,0,l,52:16.7
./images/2e8f8ddf-92ed-41a6-a5f6-93bf076a6966_right.png,2e8f8ddf-92ed-41a6-a5f6-93bf076a6966_right.png,right,-1,0,l,52:16.7
./images/2e8f8ddf-92ed-41a6-a5f6-93bf076a6966_left.png,2e8f8ddf-92ed-41a6-a5f6-93bf076a6966_left.png,left,0.6,0,l,52:16.7
./images/63c30d2f-9b3a-45e8-a416-316772c738a2_cent.png,63c30d2f-9b3a-45e8-a416-316772c738a2_cent.png,cent,-0.4,0,l,52:17.0
./images/63c30d2f-9b3a-45e8-a416-316772c738a2_right.png,63c30d2f-9b3a-45e8-a416-316772c738a2_right.png,right,-1,0,l,52:17.0
./images/63c30d2f-9b3a-45e8-a416-316772c738a2_left.png,63c30d2f-9b3a-45e8-a416-316772c738a2_left.png,left,0.4,0,l,52:17.0
./images/5d375d4a-9262-4ff0-8a1b-7a2d3cf8dcd3_cent.png,5d375d4a-9262-4ff0-8a1b-7a2d3cf8dcd3_cent.png,cent,-0.4,0,l,52:17.3
./images/5d375d4a-9262-4ff0-8a1b-7a2d3cf8dcd3_right.png,5d375d4a-9262-4ff0-8a1b-7a2d3cf8dcd3_right.png,right,-1,0,l,52:17.3
./images/5d375d4a-9262-4ff0-8a1b-7a2d3cf8dcd3_left.png,5d375d4a-9262-4ff0-8a1b-7a2d3cf8dcd3_left.png,left,0.4,0,l,52:17.3
./images/c108e99e-de5d-48c7-9275-9185024786c3_cent.png,c108e99e-de5d-48c7-9275-9185024786c3_cent.png,cent,-0.4,0,l,52:17.6
./images/c108e99e-de5d-48c7-9275-9185024786c3_right.png,c108e99e-de5d-48c7-9275-9185024786c3_right.png,right,-1,0,l,52:17.6
./images/c108e99e-de5d-48c7-9275-9185024786c3_left.png,c108e99e-de5d-48c7-9275-9185024786c3_left.png,left,0.4,0,l,52:17.6
./images/712f13f2-b2fd-4979-b337-a6da3c53d3cb_cent.png,712f13f2-b2fd-4979-b337-a6da3c53d3cb_cent.png,cent,-0.4,0,l,52:17.9
./images/712f13f2-b2fd-4979-b337-a6da3c53d3cb_right.png,712f13f2-b2fd-4979-b337-a6da3c53d3cb_right.png,right,-1,0,l,52:17.9
./images/712f13f2-b2fd-4979-b337-a6da3c53d3cb_left.png,712f13f2-b2fd-4979-b337-a6da3c53d3cb_left.png,left,0.4,0,l,52:17.9
./images/a9000637-1ac5-4d3b-8903-899bc914aaed_cent.png,a9000637-1ac5-4d3b-8903-899bc914aaed_cent.png,cent,-0.4,0,l,52:18.2
./images/a9000637-1ac5-4d3b-8903-899bc914aaed_right.png,a9000637-1ac5-4d3b-8903-899bc914aaed_right.png,right,-1,0,l,52:18.2
./images/a9000637-1ac5-4d3b-8903-899bc914aaed_left.png,a9000637-1ac5-4d3b-8903-899bc914aaed_left.png,left,0.4,0,l,52:18.2
./images/a0f149c5-fbcc-4afe-b405-77104cd23142_cent.png,a0f149c5-fbcc-4afe-b405-77104cd23142_cent.png,cent,-0.3,0,l,52:18.6
./images/a0f149c5-fbcc-4afe-b405-77104cd23142_right.png,a0f149c5-fbcc-4afe-b405-77104cd23142_right.png,right,-1,0,l,52:18.6
./images/a0f149c5-fbcc-4afe-b405-77104cd23142_left.png,a0f149c5-fbcc-4afe-b405-77104cd23142_left.png,left,0.5,0,l,52:18.6
./images/48b133e5-7842-44e6-bd1e-7d0e994744be_cent.png,48b133e5-7842-44e6-bd1e-7d0e994744be_cent.png,cent,-0.1,0,l,52:18.9
./images/48b133e5-7842-44e6-bd1e-7d0e994744be_right.png,48b133e5-7842-44e6-bd1e-7d0e994744be_right.png,right,-0.9,0,l,52:18.9
./images/48b133e5-7842-44e6-bd1e-7d0e994744be_left.png,48b133e5-7842-44e6-bd1e-7d0e994744be_left.png,left,0.7,0,l,52:18.9
./images/276d1ab6-b16d-466d-afe5-3b8e323a297c_cent.png,276d1ab6-b16d-466d-afe5-3b8e323a297c_cent.png,cent,-2.78E-17,0,l,52:19.2
./images/276d1ab6-b16d-466d-afe5-3b8e323a297c_right.png,276d1ab6-b16d-466d-afe5-3b8e323a297c_right.png,right,-0.8,0,l,52:19.2
./images/276d1ab6-b16d-466d-afe5-3b8e323a297c_left.png,276d1ab6-b16d-466d-afe5-3b8e323a297c_left.png,left,0.8,0,l,52:19.2
./images/3d6229ad-9fb2-40d4-a258-4aafecd289f2_cent.png,3d6229ad-9fb2-40d4-a258-4aafecd289f2_cent.png,cent,-2.78E-17,1,l,52:19.5
./images/3d6229ad-9fb2-40d4-a258-4aafecd289f2_right.png,3d6229ad-9fb2-40d4-a258-4aafecd289f2_right.png,right,-0.8,1,l,52:19.5
./images/3d6229ad-9fb2-40d4-a258-4aafecd289f2_left.png,3d6229ad-9fb2-40d4-a258-4aafecd289f2_left.png,left,0.8,1,l,52:19.5
./images/170368c9-8c37-43fb-927f-2e8f7767bb1b_cent.png,170368c9-8c37-43fb-927f-2e8f7767bb1b_cent.png,cent,-2.78E-17,0,c,52:19.8
./images/170368c9-8c37-43fb-927f-2e8f7767bb1b_right.png,170368c9-8c37-43fb-927f-2e8f7767bb1b_right.png,right,-0.8,0,c,52:19.8
./images/170368c9-8c37-43fb-927f-2e8f7767bb1b_left.png,170368c9-8c37-43fb-927f-2e8f7767bb1b_left.png,left,0.8,0,c,52:19.8
./images/7da24f02-004f-42ef-a3df-cc69900ecb49_cent.png,7da24f02-004f-42ef-a3df-cc69900ecb49_cent.png,cent,-2.78E-17,0,c,52:20.1
./images/7da24f02-004f-42ef-a3df-cc69900ecb49_right.png,7da24f02-004f-42ef-a3df-cc69900ecb49_right.png,right,-0.8,0,c,52:20.1
./images/7da24f02-004f-42ef-a3df-cc69900ecb49_left.png,7da24f02-004f-42ef-a3df-cc69900ecb49_left.png,left,0.8,0,c,52:20.1
./images/2ac40a95-3297-49cc-ba6d-a766c732894b_cent.png,2ac40a95-3297-49cc-ba6d-a766c732894b_cent.png,cent,-2.78E-17,1,c,52:20.4
./images/2ac40a95-3297-49cc-ba6d-a766c732894b_right.png,2ac40a95-3297-49cc-ba6d-a766c732894b_right.png,right,-0.8,1,c,52:20.4
./images/2ac40a95-3297-49cc-ba6d-a766c732894b_left.png,2ac40a95-3297-49cc-ba6d-a766c732894b_left.png,left,0.8,1,c,52:20.4
./images/374f8664-bff2-413c-9a10-0e1937dcfe5c_cent.png,374f8664-bff2-413c-9a10-0e1937dcfe5c_cent.png,cent,-2.78E-17,1,c,52:20.7
./images/374f8664-bff2-413c-9a10-0e1937dcfe5c_right.png,374f8664-bff2-413c-9a10-0e1937dcfe5c_right.png,right,-0.8,1,c,52:20.7
./images/374f8664-bff2-413c-9a10-0e1937dcfe5c_left.png,374f8664-bff2-413c-9a10-0e1937dcfe5c_left.png,left,0.8,1,c,52:20.7
./images/bcf0e7b9-ad7d-4c4d-8d4c-7a2fa5eaa80f_cent.png,bcf0e7b9-ad7d-4c4d-8d4c-7a2fa5eaa80f_cent.png,cent,-2.78E-17,0,c,52:21.0
./images/bcf0e7b9-ad7d-4c4d-8d4c-7a2fa5eaa80f_right.png,bcf0e7b9-ad7d-4c4d-8d4c-7a2fa5eaa80f_right.png,right,-0.8,0,c,52:21.0
./images/bcf0e7b9-ad7d-4c4d-8d4c-7a2fa5eaa80f_left.png,bcf0e7b9-ad7d-4c4d-8d4c-7a2fa5eaa80f_left.png,left,0.8,0,c,52:21.0
./images/b08bec6e-3cd4-4984-ab34-a228acae1ce1_cent.png,b08bec6e-3cd4-4984-ab34-a228acae1ce1_cent.png,cent,-2.78E-17,0,c,52:21.4
./images/b08bec6e-3cd4-4984-ab34-a228acae1ce1_right.png,b08bec6e-3cd4-4984-ab34-a228acae1ce1_right.png,right,-0.8,0,c,52:21.4
./images/b08bec6e-3cd4-4984-ab34-a228acae1ce1_left.png,b08bec6e-3cd4-4984-ab34-a228acae1ce1_left.png,left,0.8,0,c,52:21.4
./images/40916b77-d07b-45ce-bf26-f936ba6f4a66_cent.png,40916b77-d07b-45ce-bf26-f936ba6f4a66_cent.png,cent,-2.78E-17,0,c,52:21.7
./images/40916b77-d07b-45ce-bf26-f936ba6f4a66_right.png,40916b77-d07b-45ce-bf26-f936ba6f4a66_right.png,right,-0.8,0,c,52:21.7
./images/40916b77-d07b-45ce-bf26-f936ba6f4a66_left.png,40916b77-d07b-45ce-bf26-f936ba6f4a66_left.png,left,0.8,0,c,52:21.7
./images/e777bae4-e8dc-4ca4-9cc7-eccc15ed515c_cent.png,e777bae4-e8dc-4ca4-9cc7-eccc15ed515c_cent.png,cent,-0.1,0,c,52:22.0
./images/e777bae4-e8dc-4ca4-9cc7-eccc15ed515c_right.png,e777bae4-e8dc-4ca4-9cc7-eccc15ed515c_right.png,right,-0.9,0,c,52:22.0
./images/e777bae4-e8dc-4ca4-9cc7-eccc15ed515c_left.png,e777bae4-e8dc-4ca4-9cc7-eccc15ed515c_left.png,left,0.7,0,c,52:22.0
./images/97222b5d-6810-4c6a-98b5-0587c2e0bed0_cent.png,97222b5d-6810-4c6a-98b5-0587c2e0bed0_cent.png,cent,-2.78E-17,0,c,52:22.3
./images/97222b5d-6810-4c6a-98b5-0587c2e0bed0_right.png,97222b5d-6810-4c6a-98b5-0587c2e0bed0_right.png,right,-0.8,0,c,52:22.3
./images/97222b5d-6810-4c6a-98b5-0587c2e0bed0_left.png,97222b5d-6810-4c6a-98b5-0587c2e0bed0_left.png,left,0.8,0,c,52:22.3
./images/fa00e590-0f05-4fad-8c63-e7828f8bfaf5_cent.png,fa00e590-0f05-4fad-8c63-e7828f8bfaf5_cent.png,cent,-2.78E-17,0,c,52:22.6
./images/fa00e590-0f05-4fad-8c63-e7828f8bfaf5_right.png,fa00e590-0f05-4fad-8c63-e7828f8bfaf5_right.png,right,-0.8,0,c,52:22.6
./images/fa00e590-0f05-4fad-8c63-e7828f8bfaf5_left.png,fa00e590-0f05-4fad-8c63-e7828f8bfaf5_left.png,left,0.8,0,c,52:22.6
./images/e4aadfef-c1fe-46c9-9e0b-a01288d2624c_cent.png,e4aadfef-c1fe-46c9-9e0b-a01288d2624c_cent.png,cent,-2.78E-17,0,c,52:22.9
./images/e4aadfef-c1fe-46c9-9e0b-a01288d2624c_right.png,e4aadfef-c1fe-46c9-9e0b-a01288d2624c_right.png,right,-0.8,0,c,52:22.9
./images/e4aadfef-c1fe-46c9-9e0b-a01288d2624c_left.png,e4aadfef-c1fe-46c9-9e0b-a01288d2624c_left.png,left,0.8,0,c,52:22.9
./images/7cb4ddf3-e37b-4fc3-a6fb-79c54f9dbac5_cent.png,7cb4ddf3-e37b-4fc3-a6fb-79c54f9dbac5_cent.png,cent,-2.78E-17,0,c,52:23.2
./images/7cb4ddf3-e37b-4fc3-a6fb-79c54f9dbac5_right.png,7cb4ddf3-e37b-4fc3-a6fb-79c54f9dbac5_right.png,right,-0.8,0,c,52:23.2
./images/7cb4ddf3-e37b-4fc3-a6fb-79c54f9dbac5_left.png,7cb4ddf3-e37b-4fc3-a6fb-79c54f9dbac5_left.png,left,0.8,0,c,52:23.2
./images/3d6ce805-c3f4-4f55-be2c-502aa3884970_cent.png,3d6ce805-c3f4-4f55-be2c-502aa3884970_cent.png,cent,-2.78E-17,0,c,52:23.5
./images/3d6ce805-c3f4-4f55-be2c-502aa3884970_right.png,3d6ce805-c3f4-4f55-be2c-502aa3884970_right.png,right,-0.8,0,c,52:23.5
./images/3d6ce805-c3f4-4f55-be2c-502aa3884970_left.png,3d6ce805-c3f4-4f55-be2c-502aa3884970_left.png,left,0.8,0,c,52:23.5
./images/e1e672d7-88d4-445f-85fc-513ac26aeff7_cent.png,e1e672d7-88d4-445f-85fc-513ac26aeff7_cent.png,cent,0.1,0,c,52:23.9
./images/e1e672d7-88d4-445f-85fc-513ac26aeff7_right.png,e1e672d7-88d4-445f-85fc-513ac26aeff7_right.png,right,-0.7,0,c,52:23.9
./images/e1e672d7-88d4-445f-85fc-513ac26aeff7_left.png,e1e672d7-88d4-445f-85fc-513ac26aeff7_left.png,left,0.9,0,c,52:23.9
./images/1d3805e4-eb8f-4a83-b387-e34783f0f5ef_cent.png,1d3805e4-eb8f-4a83-b387-e34783f0f5ef_cent.png,cent,-2.78E-17,0,c,52:24.2
./images/1d3805e4-eb8f-4a83-b387-e34783f0f5ef_right.png,1d3805e4-eb8f-4a83-b387-e34783f0f5ef_right.png,right,-0.8,0,c,52:24.2
./images/1d3805e4-eb8f-4a83-b387-e34783f0f5ef_left.png,1d3805e4-eb8f-4a83-b387-e34783f0f5ef_left.png,left,0.8,0,c,52:24.2
./images/32d3948c-3fad-455e-99a5-76e1e8d89636_cent.png,32d3948c-3fad-455e-99a5-76e1e8d89636_cent.png,cent,-2.78E-17,0,c,52:24.5
./images/32d3948c-3fad-455e-99a5-76e1e8d89636_right.png,32d3948c-3fad-455e-99a5-76e1e8d89636_right.png,right,-0.8,0,c,52:24.5
./images/32d3948c-3fad-455e-99a5-76e1e8d89636_left.png,32d3948c-3fad-455e-99a5-76e1e8d89636_left.png,left,0.8,0,c,52:24.5
./images/c552a54a-bfdc-4bcd-a7d9-69374e3397e5_cent.png,c552a54a-bfdc-4bcd-a7d9-69374e3397e5_cent.png,cent,-2.78E-17,0,c,52:24.8
./images/c552a54a-bfdc-4bcd-a7d9-69374e3397e5_right.png,c552a54a-bfdc-4bcd-a7d9-69374e3397e5_right.png,right,-0.8,0,c,52:24.8
./images/c552a54a-bfdc-4bcd-a7d9-69374e3397e5_left.png,c552a54a-bfdc-4bcd-a7d9-69374e3397e5_left.png,left,0.8,0,c,52:24.8
./images/b9dfa1bf-4e5f-4527-a262-c2d61d9f965e_cent.png,b9dfa1bf-4e5f-4527-a262-c2d61d9f965e_cent.png,cent,-2.78E-17,0,c,52:25.1
./images/b9dfa1bf-4e5f-4527-a262-c2d61d9f965e_right.png,b9dfa1bf-4e5f-4527-a262-c2d61d9f965e_right.png,right,-0.8,0,c,52:25.1
./images/b9dfa1bf-4e5f-4527-a262-c2d61d9f965e_left.png,b9dfa1bf-4e5f-4527-a262-c2d61d9f965e_left.png,left,0.8,0,c,52:25.1
./images/c46d8949-93a3-4c20-85e6-611a1d2700c5_cent.png,c46d8949-93a3-4c20-85e6-611a1d2700c5_cent.png,cent,-2.78E-17,0,c,52:25.4
./images/c46d8949-93a3-4c20-85e6-611a1d2700c5_right.png,c46d8949-93a3-4c20-85e6-611a1d2700c5_right.png,right,-0.8,0,c,52:25.4
./images/c46d8949-93a3-4c20-85e6-611a1d2700c5_left.png,c46d8949-93a3-4c20-85e6-611a1d2700c5_left.png,left,0.8,0,c,52:25.4
./images/76205b08-7272-4a05-b3b3-190497c4ec3c_cent.png,76205b08-7272-4a05-b3b3-190497c4ec3c_cent.png,cent,-2.78E-17,0,c,52:25.7
./images/76205b08-7272-4a05-b3b3-190497c4ec3c_right.png,76205b08-7272-4a05-b3b3-190497c4ec3c_right.png,right,-0.8,0,c,52:25.7
./images/76205b08-7272-4a05-b3b3-190497c4ec3c_left.png,76205b08-7272-4a05-b3b3-190497c4ec3c_left.png,left,0.8,0,c,52:25.7
./images/8604bbee-5f77-4015-827a-9a9130681fab_cent.png,8604bbee-5f77-4015-827a-9a9130681fab_cent.png,cent,-2.78E-17,0,c,52:26.1
./images/8604bbee-5f77-4015-827a-9a9130681fab_right.png,8604bbee-5f77-4015-827a-9a9130681fab_right.png,right,-0.8,0,c,52:26.1
./images/8604bbee-5f77-4015-827a-9a9130681fab_left.png,8604bbee-5f77-4015-827a-9a9130681fab_left.png,left,0.8,0,c,52:26.1
./images/ba1ae280-8133-4cbc-ab25-27c46b22c369_cent.png,ba1ae280-8133-4cbc-ab25-27c46b22c369_cent.png,cent,-0.1,0,c,52:26.4
./images/ba1ae280-8133-4cbc-ab25-27c46b22c369_right.png,ba1ae280-8133-4cbc-ab25-27c46b22c369_right.png,right,-0.9,0,c,52:26.4
./images/ba1ae280-8133-4cbc-ab25-27c46b22c369_left.png,ba1ae280-8133-4cbc-ab25-27c46b22c369_left.png,left,0.7,0,c,52:26.4
./images/ce0daa7b-e152-4dc2-bf79-5fa712fc4e35_cent.png,ce0daa7b-e152-4dc2-bf79-5fa712fc4e35_cent.png,cent,-2.78E-17,0,c,52:26.7
./images/ce0daa7b-e152-4dc2-bf79-5fa712fc4e35_right.png,ce0daa7b-e152-4dc2-bf79-5fa712fc4e35_right.png,right,-0.8,0,c,52:26.7
./images/ce0daa7b-e152-4dc2-bf79-5fa712fc4e35_left.png,ce0daa7b-e152-4dc2-bf79-5fa712fc4e35_left.png,left,0.8,0,c,52:26.7
./images/d7a9b55a-f9d4-4857-be5a-34655147e769_cent.png,d7a9b55a-f9d4-4857-be5a-34655147e769_cent.png,cent,0.1,0,c,52:27.0
./images/d7a9b55a-f9d4-4857-be5a-34655147e769_right.png,d7a9b55a-f9d4-4857-be5a-34655147e769_right.png,right,-0.7,0,c,52:27.0
./images/d7a9b55a-f9d4-4857-be5a-34655147e769_left.png,d7a9b55a-f9d4-4857-be5a-34655147e769_left.png,left,0.9,0,c,52:27.0
./images/e39e5cd1-1593-491f-bdf1-9f2fe01e980d_cent.png,e39e5cd1-1593-491f-bdf1-9f2fe01e980d_cent.png,cent,-2.78E-17,0,c,52:27.3
./images/e39e5cd1-1593-491f-bdf1-9f2fe01e980d_right.png,e39e5cd1-1593-491f-bdf1-9f2fe01e980d_right.png,right,-0.8,0,c,52:27.3
./images/e39e5cd1-1593-491f-bdf1-9f2fe01e980d_left.png,e39e5cd1-1593-491f-bdf1-9f2fe01e980d_left.png,left,0.8,0,c,52:27.3
./images/815e61a1-6429-4c7b-aef0-eb937a7d49d2_cent.png,815e61a1-6429-4c7b-aef0-eb937a7d49d2_cent.png,cent,-2.78E-17,0,c,52:27.6
./images/815e61a1-6429-4c7b-aef0-eb937a7d49d2_right.png,815e61a1-6429-4c7b-aef0-eb937a7d49d2_right.png,right,-0.8,0,c,52:27.6
./images/815e61a1-6429-4c7b-aef0-eb937a7d49d2_left.png,815e61a1-6429-4c7b-aef0-eb937a7d49d2_left.png,left,0.8,0,c,52:27.6
./images/ae70aa87-3498-4d04-9c1b-f5ea463ccb23_cent.png,ae70aa87-3498-4d04-9c1b-f5ea463ccb23_cent.png,cent,-0.1,0,c,52:27.9
./images/ae70aa87-3498-4d04-9c1b-f5ea463ccb23_right.png,ae70aa87-3498-4d04-9c1b-f5ea463ccb23_right.png,right,-0.9,0,c,52:27.9
./images/ae70aa87-3498-4d04-9c1b-f5ea463ccb23_left.png,ae70aa87-3498-4d04-9c1b-f5ea463ccb23_left.png,left,0.7,0,c,52:27.9
./images/d78881a4-8bf5-44a0-9ff4-ed71d6b39f93_cent.png,d78881a4-8bf5-44a0-9ff4-ed71d6b39f93_cent.png,cent,-0.1,0,c,52:28.2
./images/d78881a4-8bf5-44a0-9ff4-ed71d6b39f93_right.png,d78881a4-8bf5-44a0-9ff4-ed71d6b39f93_right.png,right,-0.9,0,c,52:28.2
./images/d78881a4-8bf5-44a0-9ff4-ed71d6b39f93_left.png,d78881a4-8bf5-44a0-9ff4-ed71d6b39f93_left.png,left,0.7,0,c,52:28.2
./images/900f3278-0b28-48bd-a576-ae71f76cc826_cent.png,900f3278-0b28-48bd-a576-ae71f76cc826_cent.png,cent,-2.78E-17,0,c,52:28.5
./images/900f3278-0b28-48bd-a576-ae71f76cc826_right.png,900f3278-0b28-48bd-a576-ae71f76cc826_right.png,right,-0.8,0,c,52:28.5
./images/900f3278-0b28-48bd-a576-ae71f76cc826_left.png,900f3278-0b28-48bd-a576-ae71f76cc826_left.png,left,0.8,0,c,52:28.5
./images/dc30641e-4247-45e2-865b-b26b0b901b4d_cent.png,dc30641e-4247-45e2-865b-b26b0b901b4d_cent.png,cent,-2.78E-17,0,c,52:28.9
./images/dc30641e-4247-45e2-865b-b26b0b901b4d_right.png,dc30641e-4247-45e2-865b-b26b0b901b4d_right.png,right,-0.8,0,c,52:28.9
./images/dc30641e-4247-45e2-865b-b26b0b901b4d_left.png,dc30641e-4247-45e2-865b-b26b0b901b4d_left.png,left,0.8,0,c,52:28.9
./images/93620c09-7d89-4efe-9716-e8285e710ac2_cent.png,93620c09-7d89-4efe-9716-e8285e710ac2_cent.png,cent,0.1,0,c,52:29.2
./images/93620c09-7d89-4efe-9716-e8285e710ac2_right.png,93620c09-7d89-4efe-9716-e8285e710ac2_right.png,right,-0.7,0,c,52:29.2
./images/93620c09-7d89-4efe-9716-e8285e710ac2_left.png,93620c09-7d89-4efe-9716-e8285e710ac2_left.png,left,0.9,0,c,52:29.2
./images/b5ea83c6-2b6c-4ffb-8b0e-23bab5b133b7_cent.png,b5ea83c6-2b6c-4ffb-8b0e-23bab5b133b7_cent.png,cent,0.1,0,c,52:29.5
./images/b5ea83c6-2b6c-4ffb-8b0e-23bab5b133b7_right.png,b5ea83c6-2b6c-4ffb-8b0e-23bab5b133b7_right.png,right,-0.7,0,c,52:29.5
./images/b5ea83c6-2b6c-4ffb-8b0e-23bab5b133b7_left.png,b5ea83c6-2b6c-4ffb-8b0e-23bab5b133b7_left.png,left,0.9,0,c,52:29.5
./images/ac2b4492-7c40-4c0c-a298-bf71e6b5273c_cent.png,ac2b4492-7c40-4c0c-a298-bf71e6b5273c_cent.png,cent,0.1,0,c,52:29.8
./images/ac2b4492-7c40-4c0c-a298-bf71e6b5273c_right.png,ac2b4492-7c40-4c0c-a298-bf71e6b5273c_right.png,right,-0.7,0,c,52:29.8
./images/ac2b4492-7c40-4c0c-a298-bf71e6b5273c_left.png,ac2b4492-7c40-4c0c-a298-bf71e6b5273c_left.png,left,0.9,0,c,52:29.8
./images/f1995b5b-f576-4c68-9969-6eb925de59d5_cent.png,f1995b5b-f576-4c68-9969-6eb925de59d5_cent.png,cent,0.1,0,c,52:30.1
./images/f1995b5b-f576-4c68-9969-6eb925de59d5_right.png,f1995b5b-f576-4c68-9969-6eb925de59d5_right.png,right,-0.7,0,c,52:30.1
./images/f1995b5b-f576-4c68-9969-6eb925de59d5_left.png,f1995b5b-f576-4c68-9969-6eb925de59d5_left.png,left,0.9,0,c,52:30.1
